City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Velten,DE,2021-01-12 21:57:32,52.6833,13.1833,35.01,91,53,3.0
292,Turukhansk,RU,2021-01-12 21:57:32,65.8167,87.9833,-9.44,90,100,12.26
293,Sioux Lookout,CA,2021-01-12 21:57:32,50.1001,-91.917,26.6,86,90,9.22
294,Biskamzha,RU,2021-01-12 21:57:32,53.4497,89.5272,4.51,91,100,2.13
295,Kaitangata,NZ,2021-01-12 21:57:32,-46.2817,169.8464,66.99,64,3,4.0
296,Salisbury,GB,2021-01-12 21:57:32,51.0693,-1.7957,41.0,93,75,2.3
297,Suclayin,PH,2021-01-12 21:57:32,15.7568,121.5503,67.48,83,52,1.95
298,Olafsvik,IS,2021-01-12 21:57:32,64.8945,-23.7142,35.29,81,100,20.56
299,Provideniya,RU,2021-01-12 21:57:33,64.3833,-173.3,-4.0,71,0,11.18
300,Souillac,MU,2021-01-12 21:57:33,-20.5167,57.5167,78.8,83,75,13.8
301,Gharo,PK,2021-01-12 21:57:33,24.7424,67.5856,48.2,81,0,4.61
302,Solnechnyy,RU,2021-01-12 21:57:33,50.7214,136.6319,-8.18,89,100,3.87
303,Hervey Bay,AU,2021-01-12 21:57:33,-25.2986,152.8535,78.01,76,7,5.01
304,Boyolangu,ID,2021-01-12 21:57:33,-8.1181,111.8935,76.15,87,99,3.06
305,Auki,SB,2021-01-12 21:57:34,-8.7676,160.7034,79.45,85,100,1.68
306,Polson,US,2021-01-12 21:57:34,47.6936,-114.1632,43.0,42,100,1.01
307,Oktyabrskoye,RU,2021-01-12 21:57:34,43.0645,44.7417,32.0,100,99,2.24
308,Colares,PT,2021-01-12 21:57:34,38.7992,-9.4469,46.0,63,0,4.34
309,Beringovskiy,RU,2021-01-12 21:57:34,63.05,179.3167,-17.57,84,99,12.01
310,Cidreira,BR,2021-01-12 21:57:34,-30.1811,-50.2056,74.44,83,97,13.98
311,Sao Joao Del Rei,BR,2021-01-12 21:57:34,-21.1356,-44.2617,69.8,94,75,2.3
312,Bamako,ML,2021-01-12 21:57:34,12.65,-8.0,71.6,35,0,4.61
313,Le Port,RE,2021-01-12 21:57:35,-20.9373,55.2919,78.8,94,75,13.8
314,Mezen,RU,2021-01-12 21:57:35,65.8522,44.24,-11.85,87,95,2.89
315,Mansa,IN,2021-01-12 21:57:35,29.9833,75.3833,45.86,51,0,4.18
316,Rocha,UY,2021-01-12 21:57:35,-34.4833,-54.3333,65.05,44,77,11.18
317,Torbay,CA,2021-01-12 21:57:35,47.6666,-52.7314,30.0,86,90,8.05
318,Nanortalik,GL,2021-01-12 21:57:35,60.1432,-45.2371,32.92,93,100,8.59
319,Kassala,SD,2021-01-12 21:57:35,15.451,36.4,67.17,71,2,8.97
320,Sawtell,AU,2021-01-12 21:57:35,-30.3833,153.1,73.4,78,75,5.75
321,Compostela,PH,2021-01-12 21:57:36,7.6731,126.0889,74.16,88,95,1.95
322,Novovarshavka,RU,2021-01-12 21:57:36,54.1721,74.6946,-8.46,87,100,13.89
323,Kiama,AU,2021-01-12 21:57:36,-34.6833,150.8667,75.99,83,55,3.0
324,Manaure,CO,2021-01-12 21:57:36,11.7751,-72.4445,83.19,61,57,21.68
325,Hualmay,PE,2021-01-12 21:57:36,-11.0964,-77.6139,73.09,76,82,9.15
326,Labuhan,ID,2021-01-12 21:57:36,-6.8844,112.2051,78.67,84,100,11.23
327,Vila Franca Do Campo,PT,2021-01-12 21:57:36,37.7167,-25.4333,60.8,94,75,17.27
328,Manicore,BR,2021-01-12 21:57:36,-5.8092,-61.3003,78.76,93,87,2.95
329,Estelle,US,2021-01-12 21:57:36,29.8458,-90.1067,46.0,81,40,6.91
330,Kavkazskaya,RU,2021-01-12 21:57:36,45.445,40.6728,39.11,83,100,15.73
331,Amahai,ID,2021-01-12 21:57:36,-3.3333,128.9167,84.0,90,94,3.0
332,Chifeng,CN,2021-01-12 21:57:37,42.2683,118.9636,4.6,89,30,2.71
333,Babu,CN,2021-01-12 21:57:37,24.4167,111.5167,40.51,58,24,1.68
334,Port Augusta,AU,2021-01-12 21:57:37,-32.5,137.7667,80.01,82,3,6.91
335,Nyurba,RU,2021-01-12 21:57:37,63.2842,118.3319,-38.16,81,100,4.14
336,Boueni,YT,2021-01-12 21:57:37,-12.9025,45.0761,80.6,83,75,5.75
337,Bagan,RU,2021-01-12 21:57:37,54.1001,77.6646,-7.1,89,100,14.97
338,Karmala,IN,2021-01-12 21:57:37,18.4167,75.2,72.48,44,0,11.9
339,Irtyshskiy,RU,2021-01-12 21:57:37,58.3333,68.1333,-24.38,85,31,5.19
340,San Buenaventura,MX,2021-01-12 21:57:37,27.0833,-101.5333,48.2,76,20,4.61
341,Urusha,RU,2021-01-12 21:57:37,54.05,122.9,-20.04,87,100,2.91
342,Luderitz,NA,2021-01-12 21:56:21,-26.6481,15.1594,68.29,74,7,20.67
343,Batemans Bay,AU,2021-01-12 21:57:38,-35.7167,150.1833,72.0,90,25,3.0
344,Sur,OM,2021-01-12 21:53:01,22.5667,59.5289,64.51,57,17,6.06
345,Fomboni,KM,2021-01-12 21:57:38,-12.28,43.7425,81.77,78,0,15.75
346,Baykit,RU,2021-01-12 21:57:38,61.67,96.37,-28.19,80,88,2.19
347,Lakes Entrance,AU,2021-01-12 21:57:38,-37.8811,147.981,75.0,72,4,1.3
348,Sembe,CG,2021-01-12 21:57:38,1.6481,14.5806,75.63,76,49,3.36
349,San Angelo,US,2021-01-12 21:57:38,31.4638,-100.437,48.0,61,1,6.91
350,Santarem,BR,2021-01-12 21:57:38,-2.4431,-54.7083,82.4,83,20,4.61
351,Kafue,ZM,2021-01-12 21:57:38,-15.7691,28.1814,69.8,94,0,6.91
352,Iquique,CL,2021-01-12 21:57:38,-20.2208,-70.1431,73.4,60,0,18.41
353,Albury,AU,2021-01-12 21:57:39,-36.0833,146.9167,81.0,64,0,3.44
354,Mantua,IT,2021-01-12 21:57:39,45.1667,10.7833,30.99,92,17,3.0
355,Golspie,GB,2021-01-12 21:57:39,57.9727,-3.978,34.0,86,20,6.91
356,Jatai,BR,2021-01-12 21:57:39,-17.8814,-51.7144,74.52,82,97,3.0
357,Pacific Grove,US,2021-01-12 21:53:37,36.6177,-121.9166,59.0,67,90,5.75
358,Mombetsu,JP,2021-01-12 21:57:39,44.3525,143.3525,33.01,78,100,3.0
359,San Ramon,US,2021-01-12 21:57:39,37.7799,-121.978,62.01,58,90,3.44
360,Maceio,BR,2021-01-12 21:57:39,-9.6658,-35.7353,77.0,88,20,8.05
361,Yar-Sale,RU,2021-01-12 21:57:39,66.8333,70.8333,-0.54,90,78,13.42
362,Pozo Colorado,PY,2021-01-12 21:57:39,-23.4923,-58.7972,84.06,70,54,11.92
363,Tirumullaivasal,IN,2021-01-12 21:57:40,11.2333,79.8333,76.93,87,91,14.94
364,Petropavlovsk-Kamchatskiy,RU,2021-01-12 21:57:40,53.0452,158.6483,6.8,66,6,4.47
365,Seoul,KR,2021-01-12 21:55:13,37.5683,126.9778,23.0,100,40,6.91
366,Little Current,CA,2021-01-12 21:54:54,45.9793,-81.9248,33.8,93,93,3.44
367,Chumikan,RU,2021-01-12 21:57:40,54.7183,135.315,-22.5,80,4,7.76
368,Taltal,CL,2021-01-12 21:57:40,-25.4,-70.4833,69.6,60,22,6.46
369,Makakilo City,US,2021-01-12 21:57:40,21.3469,-158.0858,80.6,65,1,5.75
370,Fairbanks,US,2021-01-12 21:57:40,64.8378,-147.7164,1.4,78,75,1.14
371,Cabo San Lucas,MX,2021-01-12 21:52:52,22.8909,-109.9124,73.0,43,75,9.22
372,Camacha,PT,2021-01-12 21:57:40,33.0833,-16.3333,59.0,58,75,8.05
373,Kerema,PG,2021-01-12 21:57:40,-7.9631,145.7785,80.24,81,100,5.03
374,Noyabrsk,RU,2021-01-12 21:57:40,63.1994,75.4507,-9.06,91,100,10.49
375,Porbandar,IN,2021-01-12 21:54:33,21.6422,69.6093,67.59,30,0,10.98
376,Itaueira,BR,2021-01-12 21:57:40,-7.6033,-43.0256,77.29,78,59,3.83
377,Les Cayes,HT,2021-01-12 21:57:40,18.2,-73.75,78.6,73,100,8.12
378,Sitka,US,2021-01-12 21:57:41,57.0531,-135.33,42.8,70,90,23.02
379,Suba,PH,2021-01-12 21:57:41,10.8438,121.0102,78.93,76,99,30.13
380,Buraydah,SA,2021-01-12 21:57:41,26.326,43.975,48.2,81,0,0.81
381,Praia Da Vitoria,PT,2021-01-12 21:57:41,38.7333,-27.0667,59.0,88,75,7.49
382,Narasannapeta,IN,2021-01-12 21:57:41,18.4167,84.05,68.59,86,0,5.55
383,Tigil,RU,2021-01-12 21:57:41,57.8,158.6667,10.63,91,99,9.82
384,Viedma,AR,2021-01-12 21:57:41,-40.8135,-62.9967,75.0,21,0,11.97
385,Kathua,IN,2021-01-12 21:57:41,32.3667,75.5167,47.71,53,0,0.87
386,Freeport,US,2021-01-12 21:57:05,40.6576,-73.5832,42.01,56,1,4.61
387,Skelleftea,SE,2021-01-12 21:57:41,64.7507,20.9528,21.2,86,90,13.8
388,Newport,GB,2021-01-12 21:57:41,51.5877,-2.9984,44.01,93,81,2.48
389,Buchanan,LR,2021-01-12 21:57:42,5.8808,-10.0467,77.0,94,75,9.31
390,Espoo,FI,2021-01-12 21:54:22,60.25,24.6667,30.0,100,100,13.18
391,Soria,ES,2021-01-12 21:57:42,41.6667,-2.6667,25.0,88,5,5.06
392,Zyryanskoye,RU,2021-01-12 21:57:42,56.8306,86.6258,-24.21,86,42,3.89
393,Weligama,LK,2021-01-12 21:57:18,5.9667,80.4167,76.42,85,97,10.58
394,Dukat,RU,2021-01-12 21:57:42,62.55,155.55,-12.55,89,100,2.68
395,Simbahan,PH,2021-01-12 21:57:42,6.3032,120.5836,81.27,82,100,16.51
396,Kazerun,IR,2021-01-12 21:57:29,29.6195,51.6541,49.53,43,0,1.36
397,Erzin,TR,2021-01-12 21:57:42,36.9559,36.2,64.99,56,100,5.23
398,Ketchikan,US,2021-01-12 21:52:55,55.3422,-131.6461,37.4,93,90,5.75
399,Porosozero,RU,2021-01-12 21:57:42,62.7191,32.727,-2.25,92,100,11.27
400,Valleyview,CA,2021-01-12 21:54:34,55.0667,-117.2859,32.0,80,100,11.5
401,Heihe,CN,2021-01-12 21:57:43,50.2441,127.4902,-11.2,84,40,11.18
402,Vilcun,CL,2021-01-12 21:57:43,-38.65,-72.2333,68.0,49,0,13.8
403,Ust-Kuyga,RU,2021-01-12 21:57:43,70.0167,135.6,-41.87,74,0,4.16
404,Hami,CN,2021-01-12 21:57:43,42.8,93.45,15.96,81,6,4.56
405,Deputatskiy,RU,2021-01-12 21:57:43,69.3,139.9,-36.92,76,63,1.39
406,Zuwarah,LY,2021-01-12 21:57:43,32.9312,12.082,58.01,52,55,18.86
407,Mandalgovi,MN,2021-01-12 21:57:43,45.7625,106.2708,-0.02,87,99,3.49
408,Koumac,NC,2021-01-12 21:57:43,-20.5667,164.2833,84.43,71,76,1.92
409,Leshukonskoye,RU,2021-01-12 21:57:43,64.8989,45.7622,-13.83,86,31,2.73
410,Garowe,SO,2021-01-12 21:57:43,8.4054,48.4845,66.52,58,1,12.06
411,Klaksvik,FO,2021-01-12 21:57:44,62.2266,-6.589,26.6,86,100,3.44
412,Hammerfest,NO,2021-01-12 21:57:44,70.6634,23.6821,21.2,49,0,10.36
413,Sobolevo,RU,2021-01-12 21:57:44,54.4299,31.8996,20.17,97,100,10.56
414,Rio Grande,BR,2021-01-12 21:57:44,-32.035,-52.0986,71.01,69,100,4.0
415,Sangar,RU,2021-01-12 21:57:44,63.9242,127.4739,-41.78,79,99,5.73
416,Bulungu,CD,2021-01-12 21:53:04,-4.55,18.6,71.98,87,87,2.53
417,Popondetta,PG,2021-01-12 21:57:44,-8.7537,148.2534,82.4,77,95,1.5
418,Kargil,IN,2021-01-12 21:57:44,34.5667,76.1,-13.0,52,0,1.95
419,Mazamari,PE,2021-01-12 21:57:44,-11.3258,-74.5308,83.75,57,84,2.15
420,Mount Gambier,AU,2021-01-12 21:57:44,-37.8333,140.7667,50.0,93,93,6.91
421,Ancud,CL,2021-01-12 21:57:45,-41.8697,-73.8203,62.01,62,20,10.36
422,Pokhara,NP,2021-01-12 21:57:45,28.2333,83.9833,50.45,66,10,3.2
423,Chiang Kham,TH,2021-01-12 21:57:45,19.5233,100.3,53.6,76,90,3.44
424,Bilma,NE,2021-01-12 21:57:45,18.6853,12.9164,63.7,27,0,2.59
425,Naze,JP,2021-01-12 21:57:45,28.3667,129.4833,51.8,62,75,6.91
426,Shingu,JP,2021-01-12 21:57:45,33.7333,135.9833,34.29,88,1,5.79
427,Port Blair,IN,2021-01-12 21:57:45,11.6667,92.75,77.61,77,34,10.89
428,Kaabong,UG,2021-01-12 21:57:45,3.4836,34.1492,70.75,45,0,9.82
429,Vestmannaeyjar,IS,2021-01-12 21:57:46,63.4427,-20.2734,41.04,82,100,43.82
430,Moron,AR,2021-01-12 21:57:46,-34.6534,-58.6198,77.0,39,0,4.0
431,Araouane,ML,2021-01-12 21:57:46,18.9048,-3.5265,68.43,24,94,14.05
432,Jacareacanga,BR,2021-01-12 21:57:46,-6.2222,-57.7528,78.06,89,83,2.21
433,Chitipa,MW,2021-01-12 21:57:46,-9.7024,33.2697,64.27,94,100,0.69
434,Jurm,AF,2021-01-12 21:57:46,36.8648,70.8342,31.46,54,0,5.08
435,Waipawa,NZ,2021-01-12 21:57:46,-41.4122,175.5153,73.99,73,20,13.8
436,Sao Joao Da Barra,BR,2021-01-12 21:57:46,-21.6403,-41.0511,80.6,69,0,20.71
437,Surgut,RU,2021-01-12 21:57:46,61.25,73.4167,-7.6,84,75,6.71
438,Domoni,KM,2021-01-12 21:57:46,-12.2569,44.5319,79.12,81,36,9.44
439,Usinsk,RU,2021-01-12 21:57:47,65.9939,57.5281,-10.73,79,0,4.63
440,Kushuhum,UA,2021-01-12 21:57:47,47.7144,35.2092,28.4,80,40,15.66
441,Henties Bay,NA,2021-01-12 21:57:47,-22.116,14.2845,70.0,86,100,3.33
442,Japura,ID,2021-01-12 21:57:47,-0.3167,102.35,72.28,98,100,2.08
443,Richards Bay,ZA,2021-01-12 21:57:47,-28.783,32.0377,74.01,87,14,4.63
444,Daru,PG,2021-01-12 21:57:47,-9.0763,143.2092,78.12,91,100,10.16
445,Moron De La Frontera,ES,2021-01-12 21:57:47,37.1208,-5.454,42.01,87,0,4.61
446,Deer Lake,CA,2021-01-12 21:57:47,49.1667,-57.4316,24.8,74,90,5.75
447,Nishihara,JP,2021-01-12 21:57:47,26.1842,127.7558,55.4,54,20,11.5
448,Fare,PF,2021-01-12 21:57:48,-16.7,-151.0167,81.18,76,100,18.77
449,Portobelo,PA,2021-01-12 21:57:48,9.55,-79.65,84.99,99,100,15.01
450,Kananga,CD,2021-01-12 21:57:48,-5.8958,22.4178,69.03,91,95,2.55
451,Kavieng,PG,2021-01-12 21:57:48,-2.5744,150.7967,83.66,74,66,15.35
452,Eureka,US,2021-01-12 21:57:48,40.8021,-124.1637,57.99,92,100,7.0
453,Ulaangom,MN,2021-01-12 21:57:48,49.9811,92.0667,-15.75,85,85,1.41
454,Cap Malheureux,MU,2021-01-12 21:57:48,-19.9842,57.6142,79.0,85,88,5.01
455,Huicheng,CN,2021-01-12 21:56:26,23.0385,116.2899,37.4,81,0,7.25
456,Pangkalanbuun,ID,2021-01-12 21:56:03,-2.6833,111.6167,74.21,97,100,3.02
457,Xinqing,CN,2021-01-12 21:57:48,48.2333,129.5,-0.83,92,100,3.0
458,Brooks,CA,2021-01-12 21:57:48,50.5834,-111.8851,44.6,57,100,14.97
459,Touros,BR,2021-01-12 21:57:48,-5.1989,-35.4608,77.0,94,75,5.75
460,Mirassol,BR,2021-01-12 21:57:48,-20.8192,-49.5211,84.2,58,75,13.8
461,Tromso,NO,2021-01-12 21:57:49,69.6496,18.957,23.0,63,0,4.61
462,Benicarlo,ES,2021-01-12 21:57:49,40.4165,0.4271,42.01,67,0,11.01
463,Minab,IR,2021-01-12 21:57:49,27.1467,57.0801,44.6,31,0,4.61
464,Peru,US,2021-01-12 21:57:49,40.7537,-86.0689,39.2,75,1,14.97
465,Omboue,GA,2021-01-12 21:57:49,-1.5746,9.2618,78.76,86,100,11.5
466,Bowling Green,US,2021-01-12 21:57:49,36.9903,-86.4436,39.99,65,1,6.91
467,Lokosovo,RU,2021-01-12 21:57:49,61.1333,74.8167,-18.15,89,100,5.61
468,Nizhnevartovsk,RU,2021-01-12 21:57:49,60.9344,76.5531,-7.6,77,90,4.47
469,Teacapan,MX,2021-01-12 21:57:49,22.55,-105.75,73.85,52,80,9.51
470,Santa Vitoria,BR,2021-01-12 21:57:49,-18.8386,-50.1214,77.7,76,99,1.95
471,Adre,TD,2021-01-12 21:57:49,13.4667,22.2,64.56,24,0,10.11
472,Carauari,BR,2021-01-12 21:56:00,-4.8828,-66.8958,82.13,81,78,2.13
473,Lavrentiya,RU,2021-01-12 21:57:50,65.5833,-171.0,-9.29,86,59,9.13
474,Orlik,RU,2021-01-12 21:57:50,52.5178,99.825,-22.99,74,51,2.26
475,Awang,PH,2021-01-12 21:57:50,7.1531,124.2211,72.93,89,99,5.93
476,Belaya Gora,RU,2021-01-12 21:57:50,68.5333,146.4167,-43.38,82,85,0.98
477,Dawei,MM,2021-01-12 21:53:28,14.0833,98.2,61.88,45,43,5.59
478,Port Macquarie,AU,2021-01-12 21:57:50,-31.4333,152.9167,75.0,76,0,1.99
479,Parrita,CR,2021-01-12 21:57:50,9.5201,-84.3225,77.0,64,75,17.27
480,Losser,NL,2021-01-12 21:57:50,52.2608,7.0042,34.0,90,1,1.01
481,Anadyr,RU,2021-01-12 21:57:50,64.75,177.4833,-18.0,76,20,8.95
482,Ayagoz,KZ,2021-01-12 21:57:50,47.9714,80.4392,18.05,96,100,17.09
483,Ilhabela,BR,2021-01-12 21:57:51,-23.7781,-45.3581,79.68,84,63,3.67
484,Kahului,US,2021-01-12 21:56:06,20.8947,-156.47,84.2,48,1,3.44
485,Sartana,UA,2021-01-12 21:57:51,47.1744,37.6927,30.0,53,100,21.0
486,Cozumel,MX,2021-01-12 21:55:19,20.5083,-86.9458,78.8,78,75,5.75
487,Ambon,ID,2021-01-12 21:57:51,-3.6954,128.1814,75.2,94,20,8.05
488,Komsomolskiy,UZ,2021-01-12 21:57:51,40.4272,71.7189,32.0,59,100,6.91
489,General Pico,AR,2021-01-12 21:57:51,-35.6566,-63.7568,85.6,19,0,11.63
490,Kloulklubed,PW,2021-01-12 21:57:51,7.0419,134.2556,75.2,100,75,6.82
491,Boffa,GN,2021-01-12 21:57:51,10.1667,-14.0333,75.4,86,0,2.44
492,Boguchany,RU,2021-01-12 21:57:51,58.3814,97.4531,-28.57,83,8,1.95
493,Kourou,GF,2021-01-12 21:57:51,5.1552,-52.6478,78.8,94,75,5.75
494,Berlevag,NO,2021-01-12 21:57:51,70.8578,29.0864,10.4,40,0,13.8
495,Olinda,BR,2021-01-12 21:57:52,-8.0089,-34.8553,78.8,73,75,8.05
496,Anloga,GH,2021-01-12 21:57:52,5.7947,0.8973,80.6,89,20,12.66
497,Mogadishu,SO,2021-01-12 21:57:52,2.0371,45.3438,76.46,80,41,21.56
498,Caohai,CN,2021-01-12 21:57:52,26.8661,104.2841,28.96,98,54,2.51
499,Hunsur,IN,2021-01-12 21:57:52,12.3075,76.2878,66.67,77,100,8.01
500,Boca Do Acre,BR,2021-01-12 21:57:52,-8.7522,-67.3978,83.88,77,31,0.72
501,Sao Felix Do Xingu,BR,2021-01-12 21:57:53,-6.6447,-51.995,75.22,92,59,0.74
502,Puerto Del Rosario,ES,2021-01-12 21:56:06,28.5004,-13.8627,62.6,63,40,16.11
503,Mujiayingzi,CN,2021-01-12 21:57:53,42.1167,118.7833,4.17,87,3,4.38
504,Quelimane,MZ,2021-01-12 21:57:53,-17.8786,36.8883,84.2,79,20,6.91
505,Belmonte,BR,2021-01-12 21:57:53,-15.8631,-38.8828,77.0,78,40,9.22
506,Sinnar,SD,2021-01-12 21:57:54,13.5691,33.5672,71.42,32,6,9.75
507,Udachnyy,RU,2021-01-12 21:57:54,66.4167,112.4,-22.99,84,100,4.85
508,San Luis,AR,2021-01-12 21:55:11,-33.295,-66.3356,78.06,40,23,14.0
509,Prieska,ZA,2021-01-12 21:57:54,-29.6641,22.7474,82.33,43,56,5.99
510,Margate,GB,2021-01-12 21:57:55,51.3813,1.3862,37.99,81,24,1.01
511,Bilibino,RU,2021-01-12 21:57:55,68.0546,166.4372,-24.92,79,1,5.5
512,Jalu,LY,2021-01-12 21:57:55,29.0331,21.5482,59.77,66,100,16.93
513,Kamina,CD,2021-01-12 21:57:55,-8.7386,24.9906,64.18,97,100,4.29
514,Kurilsk,RU,2021-01-12 21:57:55,45.2333,147.8833,29.41,97,49,15.86
515,Aloleng,PH,2021-01-12 21:57:55,16.1307,119.7824,72.39,78,24,6.4
516,Sept-Iles,CA,2021-01-12 21:55:03,50.2001,-66.3821,23.0,58,26,5.75
517,Cilaos,RE,2021-01-12 21:57:55,-21.1336,55.4719,78.8,89,75,4.61
518,Sinnamary,GF,2021-01-12 21:57:56,5.3833,-52.95,76.93,87,77,11.65
519,San Julian,MX,2021-01-12 21:57:56,21.0167,-102.1667,67.53,26,71,13.58
520,Guanica,PR,2021-01-12 21:57:56,17.9716,-66.908,81.0,68,84,1.01
521,Dhidhdhoo,MV,2021-01-12 21:57:56,6.8833,73.1,77.05,88,100,15.43
522,Pampierstad,ZA,2021-01-12 21:57:56,-27.7832,24.6877,68.22,74,7,3.69
523,Salekhard,RU,2021-01-12 21:57:19,66.53,66.6019,-4.74,88,0,8.57
524,Khawhai,IN,2021-01-12 21:57:56,23.3667,93.1167,39.9,100,47,2.15
525,Lompoc,US,2021-01-12 21:55:19,34.6391,-120.4579,64.99,51,1,3.53
526,Shunyi,CN,2021-01-12 21:57:56,40.125,116.6453,15.8,62,0,2.24
527,Broome,US,2021-01-12 21:57:56,42.2506,-75.833,32.0,74,90,3.44
528,Baturaja,ID,2021-01-12 21:57:56,-4.1333,104.1667,72.28,94,100,3.71
529,La Orilla,MX,2021-01-12 21:57:56,17.9833,-102.2333,82.26,54,2,9.44
530,Emerald,AU,2021-01-12 21:57:57,-23.5333,148.1667,75.99,78,14,8.05
531,Abbeyleix,IE,2021-01-12 21:57:57,52.8992,-7.3575,48.0,97,100,3.0
532,Hay River,CA,2021-01-12 21:57:57,60.8156,-115.7999,28.4,69,16,4.61
533,Catacamas,HN,2021-01-12 21:57:57,14.8,-85.9,75.2,88,75,3.44
534,Marion,US,2021-01-12 21:57:57,39.7684,-86.1555,42.8,60,1,10.36
535,Sa Kaeo,TH,2021-01-12 21:57:57,13.75,102.3333,57.49,51,14,4.18
536,Puerto Palomas,MX,2021-01-12 21:57:57,31.7667,-107.6167,48.2,27,1,0.31
537,Kapit,MY,2021-01-12 21:57:57,2.0167,112.9333,72.99,94,99,1.1
538,Kishi,NG,2021-01-12 21:57:57,9.0833,3.85,77.25,18,0,3.06
539,Sika,GM,2021-01-12 21:57:57,13.3546,-16.345,71.6,60,64,11.99
540,Vostok,RU,2021-01-12 21:57:58,46.4856,135.8833,6.35,96,100,2.91
541,Verkhoyansk,RU,2021-01-12 21:57:58,67.5447,133.385,-45.35,64,9,1.03
542,Prado,BR,2021-01-12 21:57:58,-17.3411,-39.2208,77.36,83,0,7.67
543,Charters Towers,AU,2021-01-12 21:57:58,-20.1,146.2667,76.78,74,72,10.56
544,Punata,BO,2021-01-12 21:57:58,-17.55,-65.8333,71.6,46,75,5.75
545,Doka,SD,2021-01-12 21:57:58,13.5167,35.7667,70.81,28,11,8.99
546,Yagodnoye,RU,2021-01-12 21:57:58,62.55,149.6667,-27.04,82,18,1.23
547,Nizhniy Kuranakh,RU,2021-01-12 21:57:58,58.8353,125.4869,-26.64,83,99,1.39
548,Lasa,IT,2021-01-12 21:57:58,46.6166,10.7002,28.4,93,90,3.44
549,Chongwe,ZM,2021-01-12 21:57:58,-15.3292,28.682,69.8,94,0,6.91
550,Zonguldak,TR,2021-01-12 21:57:58,41.25,31.8333,51.3,70,86,2.95
551,Pleasant Grove,US,2021-01-12 21:57:59,40.3641,-111.7385,39.99,55,75,4.61
552,Kenora,CA,2021-01-12 21:57:59,49.8167,-94.4337,24.8,100,75,12.66
553,Shirokiy,RU,2021-01-12 21:57:59,49.758,129.523,-2.24,93,100,5.84
554,Avera,US,2021-01-12 21:57:59,33.194,-82.5271,48.2,87,90,10.36
555,Kursenai,LT,2021-01-12 21:57:59,55.985,22.9189,28.4,93,90,12.66
556,Kaputa,ZM,2021-01-12 21:57:59,-8.4689,29.6619,68.72,85,84,4.12
557,Tazovskiy,RU,2021-01-12 21:57:59,67.4667,78.7,6.28,95,100,17.2
558,Huercal-Overa,ES,2021-01-12 21:57:59,37.389,-1.9454,37.99,72,0,1.01
